Georgia Department Of Education
Free and Reduced Price Meal Eligibility
Free and Reduced Lunch (FRL) - Fiscal Year 2023 Data Report
 
System ID, System Name,School ID - School Name,KK-12 % FRL
721,Richmond County, 0107 - Lighthouse Care Center of Augusta,*
721,Richmond County, 3050 - Bayvale Elementary School,*
721,Richmond County, 2054 - Glenn Hills Elementary School,*
721,Richmond County, 1052 - Butler High School,*
721,Richmond County, 2056 - Hephzibah High School,*
721,Richmond County, 2574 - Westside High School,*
721,Richmond County, 3054 - Glenn Hills High School,*
721,Richmond County, 0194 - Goshen Elementary School,*
721,Richmond County, 0104 - Wilkinson Gardens Elementary School,*
721,Richmond County, 5058 - Murphey Middle School,*
721,Richmond County, 0213 - Richmond County Technical Career Magnet School,*
721,Richmond County, 4762 - Terrace Manor Elementary School,*
721,Richmond County, 3556 - Johnson Magnet,*
721,Richmond County, 0393 - W.S. Hornsby Elementary School,*
721,Richmond County, 5566 - Laney High School,*
721,Richmond County, 2050 - Barton Chapel Elementary School,*
721,Richmond County, 0294 - Tobacco Road Elementary School,*
721,Richmond County, 1064 - Walker Traditional Elementary School,53.53
721,Richmond County, 2058 - Merry Elementary School,*
721,Richmond County, 0297 - McBean Elementary School,*
721,Richmond County, 0100 - Cross Creek High School,*
722,Rockdale County, 0110 - Hicks Elementary School,75.36
722,Rockdale County, 0174 - Honey Creek Elementary School,74.38
722,Rockdale County, 0102 - Peek's Chapel Elementary,78.33
722,Rockdale County, 0294 - Memorial Middle School,78.6
722,Rockdale County, 0289 - Hightower Trail Elementary School,81.02
722,Rockdale County, 0176 - Heritage High School,59.35
722,Rockdale County, 2052 - Pine Street Elementary School,85.29
722,Rockdale County, 0189 - Sims Elementary School,81.9
722,Rockdale County, 0192 - Salem High School,70.98
722,Rockdale County, 3052 - Rockdale County High School,63.87
722,Rockdale County, 0197 - Lorraine Elementary School,57.49
722,Rockdale County, 0378 - Edwards Middle School,75.61
722,Rockdale County, 5050 - House Elementary School,83.39
722,Rockdale County, 0178 - Barksdale Elementary School,68.82
722,Rockdale County, 0194 - Shoal Creek Elementary School,77.32
722,Rockdale County, 0278 - Conyers Middle School,77.59
722,Rockdale County, 0107 - General Ray Davis Middle School,61.86
722,Rockdale County, 2050 - Flat Shoals Elementary School,70.91
785,Rome City, 0173 - West Central Elementary School,91.6
785,Rome City, 0377 - Main Elementary School,*
785,Rome City, 0193 - Rome High School,66.11
785,Rome City, 0105 - Elm Street Elementary,94.1
785,Rome City, 0293 - Rome Middle School,54.97
785,Rome City, 0275 - East Central Elementary School,54.17
785,Rome City, 0376 - Anna K. Davie Elementary,94.27
785,Rome City, 2054 - West End Elementary School,65.16
625,Savannah-Chatham County, 0299 - Southwest Middle School,82.91
625,Savannah-Chatham County, 0116 - Pulaski Elementary SChool,71.27
625,Savannah-Chatham County, 0109 - Coastal Empire Montessori Charter School,60.52
625,Savannah-Chatham County, 0115 - Woodville-Tompkins Technical and Career High School,58.02
625,Savannah-Chatham County, 2060 - Hubert Middle School,94.57
625,Savannah-Chatham County, 0199 - West Chatham Middle School,71.98
625,Savannah-Chatham County, 4058 - Hesse School,63.27
625,Savannah-Chatham County, 0107 - UHS of Savannah Coastal Harbor Treatment Center,33.93
625,Savannah-Chatham County, 1058 - Heard Elementary School,65.38
625,Savannah-Chatham County, 0117 - New Hampstead High School,58.15
625,Savannah-Chatham County, 0513 - Savannah Early College High School,62.25
625,Savannah-Chatham County, 0101 - Johnson High School,77.34
625,Savannah-Chatham County, 0514 - School of Humanities at Juliette Gordon Low,91.29
625,Savannah-Chatham County, 0518 - Savannah-Chatham E-Learning Academy,61.45
625,Savannah-Chatham County, 4070 - Windsor Forest Elementary School,79.26
625,Savannah-Chatham County, 2062 - Largo-Tibet Elementary School,89.05
625,Savannah-Chatham County, 0197 - Garden City Elementary School,88.25
625,Savannah-Chatham County, 0128 - Savannah Classical Academy Charter School,*
625,Savannah-Chatham County, 0118 - Oglethorpe Charter School,81.82
625,Savannah-Chatham County, 0194 - Georgetown School,67.73
625,Savannah-Chatham County, 4054 - Ellis Elementary School,40.55
625,Savannah-Chatham County, 0520 - New Hampstead K-8 School,58.38
625,Savannah-Chatham County, 2052 - Beach High School,78.99
625,Savannah-Chatham County, 5066 - Jacob G. Smith Elementary School,48.51
625,Savannah-Chatham County, 5062 - Mercer Middle School,89.8
625,Savannah-Chatham County, 3060 - Isle of Hope School,82.33
625,Savannah-Chatham County, 2056 - Gould Elementary School,81.85
625,Savannah-Chatham County, 0311 - Coastal Middle School,46.04
625,Savannah-Chatham County, 0211 - Godley Station School,49.1
625,Savannah-Chatham County, 0200 - West Chatham Elementary School,67.07
625,Savannah-Chatham County, 5052 - Butler Elementary School,91.53
625,Savannah-Chatham County, 1060 - May Howard Elementary School,28.42
625,Savannah-Chatham County, 0516 - Savannah Classical Academy Charter High School,72.22
625,Savannah-Chatham County, 0411 - Islands High School,29.23
625,Savannah-Chatham County, 0301 - Myers Middle School ,90.67
625,Savannah-Chatham County, 0515 - Susie King Taylor Community School,*
625,Savannah-Chatham County, 0210 - The School of Liberal Studies at Savannah High,86.88
625,Savannah-Chatham County, 0511 - Shuman Elementary School,*
625,Savannah-Chatham County, 0300 - Southwest Elementary School,79.74
625,Savannah-Chatham County, 5060 - Jenkins High School,63.42
625,Savannah-Chatham County, 0512 - Rice Creek School,71.74
625,Savannah-Chatham County, 1052 - Otis J Brock III Elementary School,92.59
625,Savannah-Chatham County, 5058 - Hodge Elementary School,*
625,Savannah-Chatham County, 5070 - Windsor Forest High School,71.99
625,Savannah-Chatham County, 0517 - Henderson E Formey Jr Early Learning Center,92.31
625,Savannah-Chatham County, 1056 - Gadsden Elementary School,*
625,Savannah-Chatham County, 0201 - DeRenne Middle School,92.83
625,Savannah-Chatham County, 4052 - Bloomingdale Elementary School,72.43
625,Savannah-Chatham County, 2068 - Andrea B Williams Elementary School,*
625,Savannah-Chatham County, 4056 - Haven Elementary School,*
625,Savannah-Chatham County, 1070 - White Bluff Elementary School,87.48
625,Savannah-Chatham County, 3064 - Pooler Elementary School,67.85
625,Savannah-Chatham County, 0124 - The STEM Academy at Bartlett,46.05
625,Savannah-Chatham County, 0499 - Savannah Arts Academy,17.24
625,Savannah-Chatham County, 0192 - Esther F. Garrison School for the Arts,42.88
625,Savannah-Chatham County, 0298 - Marshpoint Elementary School,46.44
625,Savannah-Chatham County, 3056 - Groves High School,71.47
625,Savannah-Chatham County, 0125 - Tybee Island Maritime Academy School,23.28
723,Schley County, 0101 - Schley Middle High School,48.87
723,Schley County, 0198 - Schley County Elementary School,51.7
724,Screven County, 0191 - Screven County Elementary School,80.51
724,Screven County, 4052 - Screven County High School,76.23
724,Screven County, 0197 - Screven County Middle School,80.66
725,Seminole County, 0296 - Seminole County Elementary School,*
725,Seminole County, 0196 - Seminole County Middle/High School,*
786,Social Circle City, 0100 - Social Circle Primary School,45.57
786,Social Circle City, 0200 - Social Circle Elementary School,45.38
786,Social Circle City, 0103 - Social Circle Middle School,39.01
786,Social Circle City, 0300 - Social Circle High School,29.36
7830623,State Charter Schools II- Academy For Classical Education, 0623 - Academy For Classical Education,14.89
7830643,State Charter Schools II- Amana Academy West Atlanta, 0643 - Amana Academy West Atlanta,15.66
7830410,State Charter Schools II- Atlanta Heights Charter School, 0410 - Atlanta Heights Charter School,*
7830627,State Charter Schools II- Atlanta SMART Academy, 0627 - Atlanta SMART Academy,83.25
7830632,State Charter Schools II- Atlanta Unbound Academy, 0632 - Atlanta Unbound Academy,53.53
7830630,State Charter Schools II- Baconton Community Charter School, 0630 - Baconton Community Charter School,60.76
7830613,State Charter Schools II- Brookhaven Innovation Academy, 0613 - Brookhaven Innovation Academy,24.95
7830611,State Charter Schools II- Cirrus Charter Academy, 0611 - Cirrus Charter Academy,*
7830610,State Charter Schools II- Coweta Charter Academy, 0610 - Coweta Charter Academy,28.52
7830633,State Charter Schools II- D.E.L.T.A. STEAM Academy, 0633 - D.E.L.T.A. STEAM Academy,#
7830637,State Charter Schools II- DeKalb Brilliance Academy, 0637 - DeKalb Brilliance Academy,#
7830642,State Charter Schools II- Destinations Career Academy of Georgia (Virtual), 0642 - Destinations Career Academy of Georgia (Virtual),57.33
7830628,State Charter Schools II- Ethos Classical Charter School, 0628 - Ethos Classical Charter School,*
7830310,State Charter Schools II- Fulton Leadership Academy, 0310 - Fulton Leadership Academy,57.71
7830626,State Charter Schools II- Furlow Charter School, 0626 - Furlow Charter School,65.1
7830615,State Charter Schools II- Genesis Innovation Academy for Boys, 0615 - Genesis Innovation Academy for Boys,64.14
7830616,State Charter Schools II- Genesis Innovation Academy for Girls, 0616 - Genesis Innovation Academy for Girls,59.48
7830634,State Charter Schools II- Georgia Fugees Academy Charter School, 0634 - Georgia Fugees Academy Charter School,#
7830619,State Charter Schools II- International Academy of Smyrna, 0619 - International Academy of Smyrna,63.52
7830620,State Charter Schools II- International Charter Academy of Georgia, 0620 - International Charter Academy of Georgia,#
7830614,State Charter Schools II- Liberty Tech Charter Academy, 0614 - Liberty Tech Charter Academy,6.47
7830636,State Charter Schools II- Northwest Classical Academy, 0636 - Northwest Classical Academy,15.16
7830210,State Charter Schools II- Pataula Charter Academy, 0210 - Pataula Charter Academy,66.61
7830617,State Charter Schools II- Resurgence Hall Charter School, 0617 - Resurgence Hall Charter School,71.22
7830641,State Charter Schools II- Resurgence Hall Middle Academy, 0641 - Resurgence Hall Middle Academy,61.04
7830618,State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning, 0618 - SAIL Charter Academy - School for Arts-Infused Learning,#
7830621,State Charter Schools II- SLAM Academy of Atlanta, 0621 - SLAM Academy of Atlanta,*
7830612,State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy, 0612 - Southwest Georgia S.T.E.M. Charter Academy,*
7830624,State Charter Schools II- Spring Creek Charter Academy, 0624 - Spring Creek Charter Academy,63.92
7830103,State Charter Schools II- Statesboro STEAM Academy, 0103 - Statesboro STEAM Academy,64.92
7830625,State Charter Schools II- Yi Hwang Academy of Language Excellence, 0625 - Yi Hwang Academy of Language Excellence,6.98
7820212,State Charter Schools- Cherokee Charter Academy, 0212 - Cherokee Charter Academy,18.49
7820618,State Charter Schools- Coastal Plains Charter High School, 0618 - Coastal Plains Charter High School,58.39
7820617,State Charter Schools- Dubois Integrity Academy, 0617 - Dubois Integrity Academy,*
7820613,State Charter Schools- Foothills Charter High School (Central Office - Athens), 0613 - Foothills Charter High School (Central Office - Athens),73.12
7820412,State Charter Schools- Georgia Connections Academy (Virtual), 0412 - Georgia Connections Academy (Virtual),39.59
7820120,State Charter Schools- Georgia Cyber Academy (Virtual), 0120 - Georgia Cyber Academy (Virtual),56.06
7820616,State Charter Schools- Georgia School for Innovation and the Classics, 0616 - Georgia School for Innovation and the Classics,#
7820614,State Charter Schools- International Charter School of Atlanta, 0614 - International Charter School of Atlanta,#
7820612,State Charter Schools- Ivy Preparatory Academy  Inc, 0612 - Ivy Preparatory Academy  Inc,79.11
7820108,State Charter Schools- Mountain Education Charter High School, 0108 - Mountain Education Charter High School,30.22
7820110,State Charter Schools- Odyssey Charter School, 0110 - Odyssey Charter School,40.12
7820615,State Charter Schools- Scintilla Charter Academy, 0615 - Scintilla Charter Academy,41.05
7820121,State Charter Schools- Utopian Academy for the Arts Charter School, 0121 - Utopian Academy for the Arts Charter School,68.46
799,State Schools, 1895 - Georgia School for the Deaf,73.53
799,State Schools, 1893 - Atlanta Area School for the Deaf,58.52
799,State Schools, 1894 - Georgia Academy for the Blind,57.89
727,Stephens County, 0104 - Stephens County Middle School,75.12
727,Stephens County, 0195 - Big A Elementary School,74.91
727,Stephens County, 0187 - Liberty Elementary School,75.13
727,Stephens County, 5050 - Stephens County High School,45.97
727,Stephens County, 0197 - Toccoa Elementary School,75.13
727,Stephens County, 0296 - Stephens County Fifth Grade Academy,75
728,Stewart County, 0101 - Stewart County Middle School,*
728,Stewart County, 0201 - Stewart County High School,*
728,Stewart County, 0192 - Stewart County Elementary School,*
729,Sumter County, 0188 - Sumter County Elementary School,*
729,Sumter County, 0397 - Sumter County High School,*
729,Sumter County, 0595 - Sumter County Intermediate School,*
729,Sumter County, 0100 - Sumter County Primary School,*
729,Sumter County, 0190 - Sumter County Middle School,*
730,Talbot County, 0190 - Central Elementary/High School,*
731,Taliaferro County, 0102 - Taliaferro County School,*
732,Tattnall County, 0201 - South Tattnall Middle School,78.53
732,Tattnall County, 0603 - South Tattnall Elementary School,78.44
732,Tattnall County, 0194 - Tattnall County High School,78.38
732,Tattnall County, 0101 - North Tattnall Middle School,78.48
732,Tattnall County, 0602 - North Tattnall Elementary School,78.38
733,Taylor County, 0201 - Taylor County High School,*
733,Taylor County, 0205 - Taylor County Middle School,*
733,Taylor County, 0105 - Taylor County Elementary,*
733,Taylor County, 0104 - Taylor County Primary School,*
734,Telfair County, 0104 - Telfair County Elementary,89.24
734,Telfair County, 0202 - Telfair Alternative Preparation School,88.24
734,Telfair County, 0101 - Telfair County Middle School,89.09
734,Telfair County, 0201 - Telfair County High School,89.22
735,Terrell County, 1051 - Cooper-Carver Elementary School,*
735,Terrell County, 0105 - Terrell High School,*
735,Terrell County, 0109 - Terrell Middle School,*
736,Thomas County, 0100 - Bishop Hall Charter School,76.84
736,Thomas County, 0194 - Cross Creek Elementary School,92.82
736,Thomas County, 0205 - Thomas County Middle School,92.77
736,Thomas County, 0115 - The Renaissance Center for Academic and Career Development,76
736,Thomas County, 5050 - Garrison-Pilcher Elementary School,92.83
736,Thomas County, 0191 - Thomas County Central High School,76.8
736,Thomas County, 0105 - Hand In Hand Primary,92.7
745,Thomaston-Upson County, 0105 - Upson-Lee Primary School,*
745,Thomaston-Upson County, 0395 - Upson-Lee Middle School,82.85
745,Thomaston-Upson County, 0295 - Upson-Lee Elementary School,94.15
745,Thomaston-Upson County, 0195 - Upson-Lee High School,70.54
789,Thomasville City, 4052 - Thomasville High School,91.47
789,Thomasville City, 3052 - Scott Elementary School,91.42
789,Thomasville City, 5050 - Jerger Elementary School,23.12
789,Thomasville City, 4050 - Harper Elementary School,91.64
789,Thomasville City, 3050 - MacIntyre Park Middle School,91.58
737,Tift County, 0199 - Tift County High School,*
737,Tift County, 3050 - Northside Elementary School,*
737,Tift County, 0173 - G. O. Bailey Elementary School,*
737,Tift County, 5050 - Charles Spencer Elementary School,*
737,Tift County, 3052 - Northeast Middle School,*
737,Tift County, 2050 - Len Lastinger Elementary School,*
737,Tift County, 0299 - Eighth Street Middle School,*
737,Tift County, 4050 - Omega Elementary School,*
737,Tift County, 1052 - J. T. Reddick Elementary School,*
737,Tift County, 4052 - Matt Wilson Elementary School,*
737,Tift County, 0104 - Annie Belle Clark Elementary School,*
738,Toombs County, 0192 - Toombs County High School,86.64
738,Toombs County, 4050 - Toombs Central Elementary School,86.5
738,Toombs County, 0104 - Lyons Primary School,86.67
738,Toombs County, 0103 - Toombs County Middle School,86.57
738,Toombs County, 0204 - Lyons Upper Elementary,86.5
739,Towns County, 0103 - Towns County Elementary School,65.39
739,Towns County, 0204 - Towns County High School,48.65
739,Towns County, 0104 - Towns County Middle School,60.68
740,Treutlen County, 0113 - Treutlen Elementary School,89.46
740,Treutlen County, 0213 - Treutlen Middle/High School,89.47
791,Trion City, 0101 - Trion Elementary School,56.17
791,Trion City, 0201 - Trion Middle School,53.07
791,Trion City, 0301 - Trion High School,43.44
741,Troup County, 5050 - Rosemont Elementary School,49.16
741,Troup County, 0109 - Callaway Elementary School,71.99
741,Troup County, 0698 - Clearview Elementary School,94.06
741,Troup County, 0187 - West Point Elementary School,93.96
741,Troup County, 0597 - Ethel W. Kight Elementary School,93.96
741,Troup County, 0189 - Long Cane Elementary School,46.7
741,Troup County, 0699 - The Hope Academy School,92.21
741,Troup County, 0397 - Hogansville Elementary School,93.92
741,Troup County, 0201 - Callaway High School,94.03
741,Troup County, 1052 - LaGrange High School,44.73
741,Troup County, 0194 - Hollis Hand Elementary School,44.97
741,Troup County, 0191 - Gardner-Newman Middle School,94.03
741,Troup County, 0207 - Bradfield Center - Ault Academy,*
741,Troup County, 0204 - Callaway Middle School,94.07
741,Troup County, 3050 - Hillcrest Elementary School,40.24
741,Troup County, 5052 - Berta Weathersbee Elementary School,94.17
741,Troup County, 0297 - Long Cane Middle School,94.08
741,Troup County, 0387 - Troup County High School,49.29
741,Troup County, 0205 - Franklin Forest Elementary,93.97
742,Turner County, 3050 - Turner County High School,*
742,Turner County, 0196 - Turner County Elementary School,*
742,Turner County, 0190 - Turner County Middle School,*
743,Twiggs County, 0107 - Jeffersonville Elementary,53.67
743,Twiggs County, 0201 - Twiggs County High School,50.96
743,Twiggs County, 0207 - Twiggs Middle School,54.86
744,Union County, 0101 - Union County High School,41.49
744,Union County, 0103 - Union County Elementary School,53.41
744,Union County, 0108 - Union County Middle School,44.33
744,Union County, 3050 - Woody Gap High/Elementary School,66.67
744,Union County, 1050 - Union County Primary School,61.04
792,Valdosta City, 0195 - Newbern Middle School,94.67
792,Valdosta City, 0103 - Valdosta Middle School,94.62
792,Valdosta City, 0101 - Sallas Mahone Elementary,94.66
792,Valdosta City, 1052 - W.G. Nunn Elementary,94.61
792,Valdosta City, 0273 - Valdosta High School,94.67
792,Valdosta City, 0117 - Pinevale Elementary School,94.64
792,Valdosta City, 0106 - J. L. Lomax Elementary School,94.7
792,Valdosta City, 0309 - S.L. Mason Elementary School,94.64
793,Vidalia City, 5050 - Sally Dailey Meadows Elementary School,86.4
793,Vidalia City, 0273 - Vidalia Comprehensive High School,52.6
793,Vidalia City, 2050 - J. D. Dickerson Primary School,86.42
793,Vidalia City, 0173 - J. R. Trippe Middle School,89.83
746,Walker County, 5052 - Stone Creek Elementary School,83.71
746,Walker County, 2052 - Fairyland Elementary School,19.46
746,Walker County, 2056 - Naomi Elementary School,79.39
746,Walker County, 0100 - Rock Spring Elementary School,55.07
746,Walker County, 0199 - Cherokee Ridge Elementary,72.74
746,Walker County, 0106 - Chattanooga Valley Middle School,67.01
746,Walker County, 0200 - North LaFayette Elementary School,68.05
746,Walker County, 0206 - Rossville Middle School,81.08
746,Walker County, 4050 - Chattanooga Valley Elementary School,65.34
746,Walker County, 0180 - LaFayette Middle School,76.7
746,Walker County, 0198 - LaFayette High School,62.11
746,Walker County, 0190 - Ridgeland High School,69.61
746,Walker County, 0194 - Rossville Elementary School,93.23
746,Walker County, 0114 - Saddle Ridge Elementary and Middle School,51.65
746,Walker County, 0195 - Gilbert Elementary School,79.87
747,Walton County, 0202 - Youth Elementary School,30.33
747,Walton County, 0111 - Walnut Grove High School,28.34
747,Walton County, 0112 - Harmony Elementary School,74.28
747,Walton County, 0199 - Loganville High School,29.76
747,Walton County, 0102 - Youth Middle School,37.22
747,Walton County, 0105 - Monroe Elementary,73.31
747,Walton County, 0193 - Carver Middle School,58.68
747,Walton County, 0191 - Loganville Elementary School,37.32
747,Walton County, 2052 - Walker Park Elementary School,40.12
747,Walton County, 0291 - Loganville Middle School,38.71
747,Walton County, 0108 - Sharon Elementary School,38.24
747,Walton County, 0195 - Walnut Grove Elementary School,42.12
747,Walton County, 0101 - Atha Road Elementary School,49.34
747,Walton County, 0176 - Bay Creek Elementary School,63.79
747,Walton County, 0205 - Monroe Area High School,48.45
748,Ware County, 3050 - Memorial Drive Elementary School,93.77
748,Ware County, 3052 - Waresboro Elementary School,93.68
748,Ware County, 0196 - Williams Heights Elementary School,80.28
748,Ware County, 0396 - Ruskin Elementary School,93.67
748,Ware County, 0295 - Waycross Middle School,86.28
748,Ware County, 0296 - Center Elementary School,93.75
748,Ware County, 0395 - Ware County Middle School,80.33
748,Ware County, 0195 - Ware County High School,86.34
748,Ware County, 5050 - Wacona Elementary School,93.69
749,Warren County, 0105 - Warren County Middle School,*
749,Warren County, 0205 - Warren County High School,*
749,Warren County, 3050 - Freeman Elementary School,*
750,Washington County, 1052 - Washington County High School,77.46
750,Washington County, 2050 - Ridge Road Primary School,*
750,Washington County, 0199 - T. J. Elder Middle School,77.49
750,Washington County, 4050 - Ridge Road Elementary School,*
751,Wayne County, 1050 - Jesup Elementary School,75.16
751,Wayne County, 0494 - Bacon Elementary School,75.19
751,Wayne County, 0101 - Wayne County High School,75.19
751,Wayne County, 1052 - Screven Elementary School,75.4
751,Wayne County, 3050 - Odum Elementary School,75.07
751,Wayne County, 0394 - Martha Rawls Smith Elementary School,75.19
751,Wayne County, 0294 - Arthur Williams Middle School,75.23
751,Wayne County, 0194 - Martha Puckett Middle School,75.22
752,Webster County, 0108 - Webster County High School,92.86
752,Webster County, 0104 - Webster County Elementary/Middle School,92.22
753,Wheeler County, 1053 - Wheeler County Middle School,89.6
753,Wheeler County, 1052 - Wheeler County Elementary School,89.4
753,Wheeler County, 3052 - Wheeler County High School,89.39
754,White County, 0109 - Mossy Creek Elementary School,64.45
754,White County, 0200 - Jack P Nix Elementary School,56.73
754,White County, 0105 - White County High School,43.2
754,White County, 0100 - Tesnatee Gap Elementary (Old White Co. Intermediate),53.15
754,White County, 0104 - Mount Yonah Elementary School,51.14
754,White County, 0174 - White County Middle School,52.33
755,Whitfield County, 1054 - Varnell Elementary School,65.51
755,Whitfield County, 3050 - Dawnville Elementary School,80.21
755,Whitfield County, 0212 - Phoenix High School,78.1
755,Whitfield County, 1052 - Eastside Elementary School,86.76
755,Whitfield County, 0106 - New Hope Middle School,60.62
755,Whitfield County, 0112 - Coahulla Creek High School,57.51
755,Whitfield County, 0175 - Northwest Whitfield County High School,48.73
755,Whitfield County, 0775 - Westside Middle School,58.93
755,Whitfield County, 0206 - Beaverdale Elementary School,61.45
755,Whitfield County, 0199 - New Hope Elementary School,63.8
755,Whitfield County, 2054 - Westside Elementary School,56.98
755,Whitfield County, 0675 - Valley Point Middle School,74.94
755,Whitfield County, 0211 - Cedar Ridge Elementary,85.93
755,Whitfield County, 1050 - Antioch Elementary School,90.33
755,Whitfield County, 0275 - Southeast Whitfield County High School,75.74
755,Whitfield County, 0575 - North Whitfield Middle School,64.42
755,Whitfield County, 3052 - Tunnel Hill Elementary School,54.84
755,Whitfield County, 4050 - Dug Gap Elementary School,78.85
755,Whitfield County, 4052 - Valley Point Elementary School,77.97
755,Whitfield County, 0475 - Eastbrook Middle School,86.62
755,Whitfield County, 2050 - Cohutta Elementary School,59.47
755,Whitfield County, 2052 - Pleasant Grove Elementary School,75.59
756,Wilcox County, 0101 - Wilcox County Middle School,87.68
756,Wilcox County, 0195 - Wilcox County Elementary School,87.8
756,Wilcox County, 0201 - Wilcox County High School,87.94
757,Wilkes County, 0105 - Washington-Wilkes Primary School,91.93
757,Wilkes County, 0210 - Washington-Wilkes Middle School,91.92
757,Wilkes County, 0110 - Washington-Wilkes Comprehensive High School,51.97
757,Wilkes County, 0205 - Washington-Wilkes Elementary School,92.31
758,Wilkinson County, 0275 - Wilkinson County Middle School,88.98
758,Wilkinson County, 1050 - Wilkinson County Primary School,88.99
758,Wilkinson County, 0175 - Wilkinson County Elementary School,89.32
758,Wilkinson County, 3050 - Wilkinson County High School,89.1
759,Worth County, 0111 - Worth County Elementary School,*
759,Worth County, 0176 - Worth County High School,*
759,Worth County, 0196 - Worth County Primary School,*
759,Worth County, 0197 - Worth County Achievement Center,*
759,Worth County, 0193 - Worth County Middle School,*
 
Notice: 
-"*" indicates Free and Reduced Lunch (FRL) percentage is either greater than 95% or less than 5%.
-"NA" indicates school does not participate in the FRL program.
